	Plac.mean	E2.mean	E2c_Plac
1426281_at	19.9716041226751	23.7712136397508	1.19025059247803
1426282_at	11.4324837774999	11.468124220223	1.00311747153258
1426283_at	18.7205476347033	19.3635072645903	1.03434512934307
1426284_at	27.1746280384884	25.7206296929583	0.94649426871747
1426285_at	501.216975359741	513.828222585953	1.02516125320209
1426286_at	108.604034142596	113.684167193104	1.04677665144406
1426287_at	163.958161247125	158.642204762513	0.96757735971069
1426288_at	82.8860179984036	65.8389380671592	0.794331054345345
1426289_at	450.177941340659	408.461850689752	0.90733421871655
1426290_at	32.7936631747893	33.4583590675253	1.02026903457516
1426291_at	22.0634771620474	20.2732457298201	0.918859959421686
1426292_at	115.950150956967	106.941838092812	0.922308743974833
1426293_at	49.6286297173537	39.3107977468804	0.792099196991017
1426294_at	7.88192483629686	7.37361304807339	0.935509180970281
1426295_at	7.75615129979236	7.85910108473627	1.0132733079803
1426296_at	30.3496681915668	27.2193573884538	0.896858483481448
1426297_at	97.4272464998474	92.8656207905785	0.953179158057433
1426298_at	30.6884282831634	36.0156915822079	1.17359192363615
1426299_at	40.474184527187	44.6204360628932	1.10244187953734
1426300_at	14.4478818331098	14.8532679398682	1.02805851483567
1426301_at	13.2490062433315	13.0680326382933	0.986340590251495
1426302_at	34.2890196897807	37.2660950715802	1.08682299490431
1426303_at	14.9765173363774	14.3425857713423	0.957671630139582
1426304_x_at	20.5265271452622	19.9393713303268	0.971395267656325
1426305_at	92.6272046411256	104.126516574023	1.12414616178314
1426306_a_at	59.7843393974147	58.2036414610131	0.973559999954271
1426307_at	475.027109014646	454.680061579895	0.957166555237327
1426308_at	14.3309590631818	16.3535958176121	1.14113757115019
1426309_at	39.1171767100341	45.3191012146214	1.15854734482912
1426310_at	359.261335046915	310.368778440987	0.863908102998215
1426311_s_at	279.290474076377	275.858103806345	0.987710392624801
1426312_at	334.72763435196	278.196919044661	0.831114286644592
1426313_at	228.622740000579	214.05358494661	0.936274252272838
1426314_at	46.7112000336497	40.7211647332462	0.871764474128508
1426315_a_at	138.864379461416	123.671561177934	0.890592401432193
1426316_at	111.271686425222	103.05571964225	0.926163006539014
1426317_at	39.4098889674782	42.7832621307035	1.08559712426516
1426318_at	9.48414603466465	9.40897794524535	0.99207434289344
1426319_at	13.0770499145522	11.0594759157804	0.845716425955778
1426320_at	52.0566298668413	58.9452661407981	1.1323296627457
1426321_at	34.1008819456687	36.6583004574657	1.0749956706654
1426322_a_at	47.453246755784	52.3720179821167	1.10365510397312
1426323_x_at	256.21703831454	247.437934712307	0.965735676050336
1426324_at	153.629128616441	112.68996243984	0.733519505413507
1426325_at	81.8068134760905	77.9771463529519	0.953186452809852
1426326_at	360.579042505461	389.252721448851	1.07952120218677
1426327_s_at	249.871279919116	254.465572297761	1.01838663643189
1426328_a_at	18.9933090987665	21.3146839562522	1.12222066441474
1426329_s_at	16.100088437188	17.7493092018098	1.10243550965922
1426330_at	52.0766530331888	53.2052746013417	1.02167231383771
1426331_a_at	41.8083836974767	42.403152284554	1.01422606028927
1426332_a_at	29.8895971833649	30.2952920511081	1.01357311258678
1426333_a_at	100.603296076608	101.721341569615	1.01111340817457
1426334_a_at	22.9869905465139	23.3322424118369	1.01501944609166
1426335_at	73.3870064731025	75.2506089077311	1.0253941743122
1426336_at	31.9996815051314	35.6522074054731	1.11414257044265
1426337_a_at	28.0769923619246	26.0473472442029	0.927711448165146
1426338_a_at	35.6201008221358	41.8459870589974	1.17478575560327
1426339_at	53.9494132269994	57.6567272867727	1.06871833886634
1426340_at	13.477629761267	12.6314073727436	0.937212818313549
1426341_at	28.1334101607824	30.6401327583303	1.08910127081012
1426342_at	1158.18405186623	1166.95506905576	1.00757307715936
1426343_at	282.647459529237	230.013314131195	0.81378164344478
1426344_at	238.39944227572	242.356847004719	1.01659989088574
1426345_at	607.156436584555	638.85714537945	1.05221176435718
1426346_at	167.333020341418	172.228152808835	1.02925383440417
1426347_at	169.607993862966	154.200427403627	0.909157781373281
1426348_at	478.287253665954	390.505094456461	0.816465610286153
1426349_s_at	58.7020503473014	50.6498041975688	0.862828536616818
1426350_at	20.8321498878149	20.1519003857715	0.967346168988478
1426351_at	1884.26013032646	2050.60262302147	1.08828000445257
1426352_s_at	86.2142078543292	80.5231836272677	0.933989717371442
1426353_at	142.530439321948	121.201042329203	0.850351987307317
1426354_at	575.152344817953	509.403938946221	0.885685233722653
1426355_a_at	1766.13642284855	1701.39826598152	0.963344758632733
1426356_at	145.626193582506	140.889559508615	0.967474024024342
1426357_at	336.876084580539	325.910465860196	0.967449103031471
1426358_at	434.017985742973	385.588953861938	0.888416993138817
1426359_at	859.729154484967	716.841196242166	0.833798868518772
1426360_at	249.711434690777	248.478498793677	0.995062557312897
1426361_at	449.973220975742	431.795081614598	0.959601730694717
1426362_at	61.2630483740673	72.6030597279826	1.18510360902504
1426363_x_at	23.4018597810643	24.2045808954641	1.0343015949121
1426364_at	221.47260120402	235.691695523685	1.06420249837842
1426365_at	274.719163729344	248.389294879768	0.904157145456676
1426366_at	357.675548932703	382.406001756477	1.06914213984593
1426367_at	211.971315418813	186.579107246929	0.880209224905203
1426368_at	42.5496195667955	43.6455993623389	1.02575768730019
1426369_at	48.9486665711445	43.6541090495502	0.8918344892215
1426370_at	34.2713327594489	31.2009436246497	0.910409403790908
1426371_at	77.3423227421244	64.3051210192538	0.831435089345075
1426372_a_at	114.689266728459	130.465379161854	1.13755526461554
1426373_at	263.628451390073	237.243364879728	0.899915633645683
1426374_at	949.417256756778	866.112130627459	0.912256570505269
1426375_s_at	258.561332238577	298.65447637999	1.1550624132166
1426376_at	514.680734763484	438.62346170105	0.852224363716692
1426377_at	92.1371180409245	82.2079772221989	0.892235170473692
1426378_at	1361.59236435818	1140.12209494213	0.837344659669534
1426379_at	569.558100878111	528.204144690949	0.927392910181761
1426380_at	1427.05676863307	1254.00452720742	0.878734858185487
1426381_at	148.767089534164	127.500409487016	0.857047145885953
1426382_at	2824.06958698633	2984.40765290396	1.05677553650111
1426383_at	240.050096888523	196.761115830015	0.819666887788796
1426384_a_at	1417.18822707014	1248.74082631778	0.881139712047562
1426385_x_at	2819.08800339693	2546.84791873688	0.903429731767151
1426386_at	175.3552053096	158.081594919487	0.901493597754253
1426387_x_at	126.39553090398	116.08382759787	0.91841718427574
1426388_s_at	312.770772468261	269.580472759175	0.861910691436269
1426389_at	34.9217179001323	35.7722281967989	1.0243547668273
1426390_a_at	2718.01365470455	2644.48422526895	0.97294736569541
1426391_at	23.8018478405085	23.823639113742	1.00091552863372
1426392_a_at	261.586164786445	255.913505911078	0.97831437729133
1426393_a_at	407.832565579019	373.750171498975	0.91643042523675
1426394_at	1005.09620118159	1025.72974423665	1.02052892353071
1426395_s_at	467.535446379573	419.671828281831	0.89762569133874
1426396_at	29.6024113841791	25.9097041530091	0.875256539636378
1426397_at	465.656333730951	431.711524799692	0.927103302430603
1426398_at	127.967139878614	118.252386443711	0.92408399965711
1426399_at	84.2945800710436	80.1766743714442	0.951148630242551
1426400_a_at	1638.775217928	1446.96783785107	0.882956870485601
1426401_at	933.824833838913	706.771821227941	0.756856956055059
1426402_at	168.683582116933	144.370157254028	0.855863715023254
1426403_at	332.775297092051	360.114769063841	1.08215595391454
1426404_a_at	1250.55671092304	1181.41389387891	0.944710370637174
1426405_at	49.8109868812329	43.2384613333086	0.868050686014402
1426406_at	391.375877443133	265.572074590557	0.678560151242701
1426407_at	1308.40252758683	1449.53748743099	1.10786814979979
1426408_at	428.961918582581	394.31687124326	0.919235144569946
1426409_at	476.136498642053	473.813134492113	0.99512038216653
1426410_at	45.1274644000576	46.662657034779	1.03401903153946
1426411_a_at	24.4693764986594	25.3069036448546	1.03422756383846
1426412_at	9.5000808319616	9.43609793515029	0.993265015535863
1426413_at	15.9074818280982	15.9914951090756	1.00528136897375
1426414_a_at	899.940298161271	886.542533198229	0.985112606924686
1426415_a_at	18.9651586729927	18.8697010761543	0.994966686096104
1426416_a_at	235.847544302863	200.827322906822	0.851513309160982
1426417_at	45.3422561161361	49.0411427431573	1.08157703087264
1426418_at	74.5189284724518	85.1559101084866	1.14274201003799
1426419_at	143.087680434405	156.679765430208	1.09499130151903
1426420_at	17.0340851740686	15.1377584623234	0.888674578507333
1426421_s_at	73.6242506916458	68.296114341781	0.927630688260853
1426422_at	59.7259560117854	49.558313960378	0.829761753007335
1426423_at	172.687390945746	156.637902166702	0.907060447834974
1426424_at	418.620905273462	391.284664468859	0.934699293656285
1426425_at	736.395496838344	696.106806542048	0.945289330978704
1426426_at	215.664739533275	218.926419316198	1.01512384356378
1426427_at	55.0827224670031	57.8759344584838	1.05070940335518
1426428_at	92.7309936593579	88.499063286784	0.954363366490823
1426429_at	29.9238046523264	36.568387389106	1.22205006395345
1426430_at	131.518790715744	131.749572903289	1.00175474687905
1426431_at	152.70369463269	135.574323356356	0.887826084905565
1426432_a_at	98.7507724964714	110.411705066171	1.11808446936571
1426433_at	36.7229141803179	36.4718960369728	0.993164536395109
1426434_at	135.415400168773	126.444354090751	0.933751655521896
1426435_at	223.749875611684	216.150058431959	0.966034317744539
1426436_at	240.850143057162	284.809274118875	1.18251652460626
1426437_s_at	335.880076190967	303.742225778442	0.904317485047096
1426438_at	6.78164231168971	6.89896539040001	1.01730009831218
1426439_at	8.33281097517596	8.271225093424	0.992609230914342
1426440_at	331.90980843914	300.323622134102	0.904835031981798
1426441_at	100.526110417616	93.4263841676701	0.929374306630874
1426442_at	10.4533862005367	10.4368271447556	0.99841591466502
1426443_at	49.2529049764687	47.9415413255491	0.973374897347758
1426444_at	104.381959905915	120.694736822472	1.15627965724403
1426445_at	315.822680703522	285.073840566774	0.90263891096025
1426446_at	236.131756840936	249.760020645623	1.05771465891336
1426447_at	122.333503212372	123.297174488003	1.00787741093262
1426448_at	46.3179438872327	42.7628427445635	0.923245704703028
1426449_a_at	152.236174413694	141.978857057847	0.932622338971989
1426450_at	443.972759149775	383.359600625481	0.863475500973594
1426451_at	161.872946479387	159.841903746006	0.987452858692237
1426452_a_at	25.5315246137111	29.0985509557387	1.1397106673415
1426453_at	310.039264002012	320.420442588946	1.03348343191418
1426454_at	201.006193482879	193.981467098432	0.965052189374228
1426455_at	84.6498768638289	81.422543349532	0.961874327124084
1426456_a_at	209.868011648072	194.667003793142	0.927568724096838
1426457_at	1004.17712718733	1035.77452743263	1.03146596291613
1426458_at	49.5077844912727	48.1202939207942	0.971974294856134
1426459_s_at	345.472172992735	328.972914007054	0.952241424127588
1426460_a_at	1924.42787715547	1853.28932434951	0.963033921067957
1426461_at	2737.33655232086	2757.63388999924	1.00741499530307
1426462_at	377.047639476104	293.899372534263	0.779475434304872
1426463_at	266.718970441312	210.196834785993	0.788083556404715
1426464_at	362.71456294178	359.131233114937	0.990120799678456
1426465_at	336.108949996441	295.630302569247	0.879566886190852
1426466_s_at	68.2596466782287	79.1451805937299	1.15947246206554
1426467_s_at	306.992566480021	283.69246628941	0.924102070425449
1426468_at	223.960573583242	222.450888479825	0.993259147897047
1426469_a_at	75.6695512205192	71.9383808201625	0.950691257709681
1426470_at	10.9665461999603	11.3747815627428	1.03722551798341
1426471_at	206.977531591842	186.746402186124	0.902254465737789
1426472_at	36.6448126993989	34.621652567559	0.944789999380374
1426473_at	213.102008195008	185.721882595708	0.871516341721922
1426474_at	162.452131586797	154.033501643146	0.94817778097819
1426475_at	233.095633648987	221.410343727753	0.949869117073081
1426476_at	165.222062079341	144.741954742628	0.87604495986209
1426477_at	147.272574387068	130.508838386937	0.886172044795847
1426478_at	29.3234639907355	26.6679937015071	0.909442135142445
1426479_a_at	91.4246368933715	100.778229932503	1.10230932664288
1426480_at	340.954888476129	342.981767039167	1.00594471184178
1426481_at	350.103422484754	316.164448800958	0.903060148789965
1426482_at	1082.11956820052	979.375674294252	0.905053104180415
1426483_at	878.165613738955	886.974939586966	1.01003150853346
1426484_at	314.13993867781	318.770086872175	1.01473912618005
1426485_at	828.582466988697	876.771763459378	1.05815872093675
1426486_at	654.742123092163	635.803358585911	0.97107446758304
1426487_a_at	85.4555709739709	82.1913865832026	0.961802555953168
1426488_at	328.733370462652	318.658937524633	0.969353786858204
1426489_s_at	680.32385327665	691.435766004082	1.01633326933035
1426490_at	621.618271808561	559.624802403308	0.900270837881121
1426491_at	275.156808349967	220.043528294593	0.799702284723133
1426492_at	54.2799267631162	55.871395670633	1.02931965834188
1426493_a_at	89.5244632109038	83.6216051663298	0.934064301165728
1426494_at	95.8338585085548	90.1737719909104	0.940938551303982
1426495_at	55.9656405781984	58.4734665785295	1.04481010088372
1426496_at	216.171925964875	211.652110891111	0.979091572351081
1426497_at	91.962866179521	82.9425626425876	0.901913631972661
1426498_at	31.090576625791	31.0779397580791	0.999593546692172
1426499_at	178.840199866524	157.545598747952	0.880929449114541
1426500_at	207.99250342928	177.824284865057	0.854955260084741
1426501_a_at	33.2631831209878	35.6343894042783	1.07128621078343
1426502_s_at	376.703174543081	352.061159282846	0.934585060797206
1426503_a_at	85.9979089033288	76.5875820899736	0.890574934514588
1426504_a_at	118.869231616049	109.691327577662	0.922789910276934
1426505_at	20.7638445599208	22.4330929820867	1.08039206888439
1426506_at	12.9253130910903	12.9568484400384	1.00243981315778
1426507_at	31.9422109127791	39.3544555994905	1.23205171072695
1426508_at	36.8778421803603	41.49827786925	1.12529029400072
1426509_s_at	31.9679997109755	34.8213813503402	1.08925743447079
1426510_at	214.067929547032	188.57665685972	0.880919702725901
1426511_at	55.2833544676436	61.0598200905315	1.10448833430086
1426512_at	8.21710015142078	8.52186364430995	1.03708893493728
1426513_at	44.641723477962	38.2353514452435	0.85649362225271
1426514_at	26.3160328059541	28.7471124645658	1.09238017282232
1426515_a_at	34.9363358055502	30.8886147600625	0.884140080745253
1426516_a_at	1685.17509831019	1515.04374787532	0.899042330612722
1426517_at	14.6515600136162	16.5879447526065	1.13216235931128
1426518_at	83.3359441269954	71.6482721676748	0.859752330380876
1426519_at	46.9125248054875	37.3355773768637	0.79585521204982
1426520_at	15.6184184803507	17.5116885969414	1.12122034756417
1426521_at	137.359437641272	118.876723533059	0.865442706918454
1426522_at	4664.47599513936	5131.00506333642	1.10001746577391
1426523_a_at	28.9980713416379	26.9623120006433	0.92979673313406
1426524_at	79.1907215386901	76.3762312678404	0.964459343011862
1426525_at	344.735763311724	325.050869087362	0.942898601423716
1426526_s_at	73.2049494978321	76.7520704761113	1.04845466054702
1426527_at	67.1942805698426	68.221114897463	1.01528157335583
1426528_at	89.7491488463567	84.5812507759587	0.942418416922872
1426529_a_at	200.674187706017	174.305498634443	0.868599497658348
1426530_a_at	79.1801773587871	71.9209890147405	0.908320635464692
1426531_at	813.273994430704	758.905104619991	0.933148126974388
1426532_at	201.034348100782	155.559709863834	0.7737966737199
1426533_at	196.165306148362	193.214735910882	0.984958755982832
1426534_a_at	61.7777315565782	71.1336742660015	1.15144522910905
1426535_at	143.351113013667	135.086120411952	0.942344412764158
1426536_at	77.1077037941481	75.858583977058	0.983800324019183
1426537_at	16.2050974878077	17.5259784300758	1.08151021265141
1426538_a_at	56.3139241462534	49.6581809564424	0.881809991210606
1426539_at	67.2526649778015	73.1675323622936	1.08794993308361
1426540_at	78.3257159330711	89.0588923500266	1.13703259892482
1426541_a_at	13.9338422028328	13.9528463222677	1.00136388220551
1426542_at	17.120714484628	17.5057376065244	1.02248872979233
1426543_x_at	16.5958218824259	16.7284436964221	1.00799127725856
1426544_a_at	93.7115118474304	97.0099188313269	1.03519745780291
1426545_at	239.452536167527	202.701691489626	0.84652138053702
1426546_at	28.2812054143967	25.0211907881725	0.884728582871343
1426547_at	12.8624954332109	15.4848886015579	1.20387903591212
1426548_a_at	96.3221736089376	93.2926797147513	0.968548322980274
1426549_at	13.3528809873675	13.7125431072765	1.02693517003928
1426550_at	19.7655040573141	23.1266818188549	1.1700527217416
1426551_at	14.9420666806174	14.8815133336855	0.995947458392057
1426552_a_at	13.6222801075176	14.7760413778369	1.08469663383905
1426553_at	132.633352868696	105.851127831614	0.798073226245016
1426554_a_at	220.004949145166	236.866367317715	1.07664108574859
1426555_at	182.376498998992	190.285448941279	1.04336605859689
1426556_at	214.316324634945	195.688231802009	0.91308131629886
1426557_at	38.3202994077861	40.5780653336445	1.05891827466775
1426558_x_at	262.734811511995	235.179150707801	0.895119871456639
1426559_at	621.229231989363	662.55036242203	1.06651510956808
1426560_a_at	26.7334233595717	29.2357488241238	1.09360288171459
1426561_a_at	21.8109206534999	19.9193179795045	0.913272680963517
1426562_a_at	23.9198040489114	24.4865547834158	1.02369378667758
1426563_at	15.1353000295008	14.8658914712836	0.982199985616929
1426564_at	28.8554115650668	25.5081833808695	0.883999984659738
1426565_at	70.8177132267118	69.5315460316171	0.981838340487256
1426566_s_at	104.903154717163	122.661269322364	1.16928103499919
1426567_a_at	639.23537741679	767.838113683592	1.20118213229452
1426568_at	25.4137921721437	29.5499365970308	1.16275195755401
1426569_a_at	10.2867712338365	10.0626035432908	0.978208158279218
1426570_a_at	11.5149271332	11.4883980888735	0.997696117047064
1426571_at	41.05656878389	38.3504268662936	0.934087479841757
1426572_at	22.8658816767809	24.3107258947073	1.06318777637136
1426573_at	10.093061592219	10.2626828902379	1.01680573297498
1426574_a_at	191.845129259821	182.060454654759	0.948997013149026
1426575_at	145.690832293586	113.753887895412	0.780789608409836
1426576_at	192.113685272134	141.785057874752	0.738026849435062
1426577_a_at	77.0792539795495	76.8638599442244	0.99720555111519
1426578_s_at	128.487374471216	117.70980972004	0.916119659262008
1426579_at	322.154205272122	304.804755081592	0.94614551073181
1426580_at	14.9717827715034	14.5028604641522	0.968679594507361
1426581_at	338.003937508876	293.624109298551	0.868700262673242
1426582_at	102.107644433496	85.211288605259	0.834524085615924
1426583_at	346.530746465272	312.557881327236	0.901962912426758
1426584_a_at	808.679583258183	818.269169112406	1.01185832566167
1426585_s_at	777.062722318088	703.169297814523	0.904906743842851
1426586_at	1711.51858953636	1684.45203336573	0.98418564873551
1426587_a_at	470.235456834411	434.445276490322	0.923888809693285
1426588_at	26.6367458355815	29.2408791823046	1.09776469553741
1426589_at	23.0007478132439	22.3453238024365	0.971504230378544
1426590_at	422.020821479337	389.223555163506	0.92228519388957
1426591_at	40.4178877273403	39.674645441174	0.981611055699392
1426592_a_at	291.125500026106	268.779473668967	0.923242634688012
1426593_a_at	290.615761538318	294.7948238117	1.01438002622866
1426594_at	22.9820363949923	23.1822822282224	1.00871314577126
1426595_at	116.887739547952	117.929075908576	1.00890885874474
1426596_a_at	109.14242978368	96.0391369764695	0.879943182196136
1426597_s_at	19.5378458654768	22.0018033379125	1.1261120335067
1426598_at	7.32336784289698	7.00850438728126	0.957005647897215
1426599_a_at	128.128689904645	148.2082104573	1.15671369595364
1426600_at	146.877153842185	163.454328531538	1.1128642151329
1426601_at	65.2725431362161	78.9533009489694	1.20959437391926
1426602_at	144.10599845072	134.400438856582	0.932649857060209
1426603_at	70.5224879103993	84.4370128429383	1.1973062117465
1426604_at	15.8850939110468	14.8132299593049	0.932523914699904
1426605_at	9.93100331980739	8.90827536758684	0.897016653878192
1426606_at	25.8658251119224	29.4767465687158	1.13960202085837
1426607_at	161.928659821447	132.483479749944	0.818159551842327
1426608_at	16.237033190775	18.2114769441243	1.12160126361453
1426609_at	145.272354271747	144.745396049238	0.996372618691625
1426610_a_at	69.319487895477	76.6201539561171	1.10531909975516
1426611_at	1655.31005126729	1541.74512999201	0.931393565097773
1426612_at	126.103833193863	110.202260661607	0.873900958206319
1426613_a_at	230.595623646745	211.565767573316	0.917475207150587
1426614_at	205.407928548127	231.938112423454	1.12915851916159
1426615_s_at	782.65930264024	724.458404191738	0.925636993961273
1426616_at	28.6766862591846	31.9407670498951	1.11382349973108
1426617_a_at	38.1066019967917	43.7585217634174	1.14831865006231
1426618_a_at	587.244879051833	556.49327877537	0.947634110788476
1426619_at	9.16183424288431	9.45742942196594	1.03226375540588
1426620_at	24.7028729331489	29.8218576183885	1.20722224087427
1426621_a_at	10.2002914939439	11.4975104371889	1.12717469339138
1426622_a_at	21.9748311507854	22.9626998708435	1.04495455338335
1426623_a_at	166.956682464041	147.287017626931	0.88218701673504
1426624_a_at	806.790691039646	774.58590808605	0.960082852577171
1426625_at	141.536496217891	128.437450751337	0.907451111080296
1426626_at	50.7258718878192	43.5783836675797	0.859095803497548
1426627_at	27.4435105563177	24.7171662127079	0.900656137340192
1426628_at	116.804339561251	104.754336514506	0.896835998628063
1426629_at	161.605597532231	149.844899771133	0.927225925706244
1426630_at	153.803887480889	146.964566779884	0.955532198743326
1426631_at	139.070068553299	126.191667625074	0.907396314230699
1426632_at	50.3566397165219	59.8184686586227	1.18789635280204
1426633_s_at	22.0888227230372	24.7290637860572	1.11952837397108
1426634_at	17.9780058134809	19.4243893803063	1.08045294799832
1426635_at	80.7467201865979	79.9243745291107	0.989815739195513
1426636_a_at	9.2097014725203	9.48432246851442	1.02981866424374
1426637_a_at	10.631603338269	11.2185867194866	1.05521118146919
1426638_at	19.2622706158549	20.3799201250535	1.05802272906906
1426639_a_at	56.398288662332	64.4029553658203	1.14193102119488
1426640_s_at	306.338966237161	247.94082390403	0.809367567402704
1426641_at	29.861933445303	25.1552666267542	0.842385730744132
1426642_at	574.266878247837	610.155970850649	1.06249549462493
1426643_at	421.745311224787	345.702101380591	0.819694000572621
1426644_at	213.61120339483	184.009095734355	0.861420622186378
1426645_at	467.59802181933	512.094550694121	1.09515978853303
1426646_at	401.120380732331	391.228185504566	0.975338587359472
1426647_at	103.904365300227	97.1661961809041	0.9351502788179
1426648_at	1540.37122744706	1467.21343847405	0.952506390881986
1426649_at	14.2261200052349	15.1557224291415	1.06534476185808
1426650_at	19.5589502083371	17.1458311960312	0.876623285677302
1426651_at	277.791299759428	267.359297418969	0.962446619640379
1426652_at	27.6631077031187	29.5602754524915	1.06858115038026
1426653_at	55.9213367769905	59.8065251689544	1.06947595704762
1426654_at	175.953554881031	168.298667237618	0.956494839512681
1426655_a_at	133.314339237688	112.222648066929	0.841789778268677
1426656_at	203.179565116528	175.186560502649	0.862225295157885
1426657_s_at	13.526539335828	12.7620127470632	0.943479513142001
1426658_x_at	282.873191420355	322.523346620349	1.14016936352612
1426659_a_at	4996.48654852839	5074.95284231002	1.01570429401131
1426660_x_at	4623.00972492961	4709.94095767874	1.01880403415125
1426661_at	3852.15326532249	3752.15289291779	0.974040396236329
1426662_at	538.335347965259	583.31522360216	1.08355363586454
1426663_s_at	44.7754832879777	44.9741965332799	1.00443799219372
1426664_x_at	80.2573488734792	86.7947407117711	1.08145536739069
1426665_at	94.476962239159	98.0074437636736	1.0373687028122
1426666_a_at	577.177851991732	518.355619901921	0.898086470423584
1426667_a_at	238.070783650905	218.626688592482	0.918326412169353
1426668_at	596.495083477429	584.217808896744	0.979417643295378
1426669_at	162.73046828187	133.128879928099	0.81809436999532
1426670_at	144.125651760932	132.944914212774	0.922423680923199
1426671_a_at	507.036997579353	528.881236300448	1.04308213961778
1426672_at	427.25242463835	370.349405597631	0.866816392934727
1426673_at	23.892012564561	25.9754948202832	1.0872041336029
1426674_at	682.549904526824	625.198880388335	0.915975339300286
1426675_at	358.339500974028	355.52217986978	0.992137843869878
1426676_s_at	299.603508235032	295.408407424077	0.985997824806296
1426677_at	194.444482436925	167.037597139392	0.859050331724257
1426678_at	289.576002394352	241.080615619396	0.832529676582405
1426679_at	794.602525589677	786.059308959831	0.98924844012608
1426680_at	45.2543503014485	43.0615924829176	0.951545922018006
1426681_at	103.40588974643	100.127244284672	0.968293435994817
1426682_at	340.328276640763	314.064292794666	0.922827500243772
1426683_at	89.0667320268476	81.9469137115952	0.920061978774452
1426684_at	81.3157979527229	73.7450435471226	0.906896881095578
1426685_a_at	157.766307914919	104.364749191984	0.66151480991915
1426686_s_at	151.878334327664	134.123171532901	0.883096144862518
1426687_at	46.6115825626851	48.1839859896013	1.03373417808334
1426688_at	4014.13257837577	4088.95939021696	1.01864084216956
1426689_s_at	3357.55940522034	3395.97213512406	1.01144067022135
1426690_a_at	252.015374583975	228.947057837859	0.908464645126525
1426691_at	225.770562055224	203.195825534451	0.900010274522631
1426692_at	351.82706325855	315.388069428075	0.896429247105142
1426693_x_at	186.706426723419	180.593105247526	0.967257037782909
1426694_at	167.975759050725	136.668492086209	0.813620327472002
1426695_at	50.0374902798326	60.473385090072	1.20856151561314
1426696_at	261.330630521894	257.271536162176	0.984467590532298
1426697_a_at	198.113750986806	199.21323695915	1.00554977111315
1426698_a_at	319.498058712526	293.920823108853	0.919945568036498
1426699_at	92.342297329987	97.9263674299281	1.06047142275426
1426700_a_at	79.041800672684	76.4050117024325	0.966640575647176
1426701_at	81.3581354901029	74.0221037631135	0.909830385335197
1426702_at	15.0168060555245	14.6507751298833	0.975625247853119
1426703_at	64.9165776351642	65.2721440190587	1.00547728171828
1426704_at	16.9721488635004	17.3377181959983	1.0215393663724
1426705_s_at	644.359007082863	597.045759228301	0.926573156680532
1426706_s_at	13.6377638723248	14.4090169824346	1.05655275434669
1426707_at	46.6346912758207	39.6332642339698	0.849866551052284
1426708_at	115.687953710207	94.3388535136743	0.81545960913086
1426709_a_at	113.334176176618	114.12901215443	1.00701320647157
1426710_at	872.625783221953	660.40551545431	0.756802661750295
1426711_at	94.5620646945503	91.6984722342108	0.969717323013311
1426712_at	10.690612053863	11.0016195135242	1.02909164209628
1426713_s_at	842.682375105751	871.508859981902	1.03420800734385
1426714_at	28.1402704041453	29.7807255685045	1.05829564324718
1426715_s_at	25.4450225075638	27.4496531547314	1.078782820749
1426716_at	124.918489322528	122.929216672033	0.984075434619139
1426717_at	411.757623272763	398.961455269264	0.96892305744872
1426718_at	228.254297098537	221.527877946595	0.970531029481396
1426719_at	455.928305942606	370.760180409679	0.813198425228619
1426720_at	84.8332726509144	85.9825659869483	1.01354767180518
1426721_s_at	290.418499323085	248.03891871741	0.854074100980294
1426722_at	1429.11877507599	1743.32325337259	1.21985889750828
1426723_at	107.006418122165	100.722533902341	0.941275632526549
1426724_at	223.95155506509	220.030306141997	0.982490637665127
1426725_s_at	233.718538795148	222.040671216426	0.950034483191096
1426726_at	114.644381959443	116.60338852588	1.01708768046855
1426727_s_at	101.891016551233	97.8787385391409	0.960621866893687
1426728_x_at	179.406824230401	177.713802183397	0.990563223811211
1426729_at	71.2693769766108	62.2101900732638	0.872888086192754
1426730_a_at	53.265317918224	58.0844236377972	1.0904736122475
1426731_at	6473.66227566061	6552.52520047108	1.01218211909308
1426732_at	52.9861007497184	57.6749281547475	1.08849164853962
1426733_at	199.045927770043	188.113156955445	0.945074129689159
1426734_at	101.97563612525	103.313243496448	1.01311693088685
1426735_at	166.163559268143	159.580296769716	0.960380828820578
1426736_at	323.894847636715	291.148896959723	0.898899439383119
1426737_at	42.3652467144656	35.5120886018747	0.838236322361579
1426738_at	180.769222857757	154.807684569642	0.856382973397282
1426739_at	62.5516127417834	63.9536293789892	1.02241375682819
1426740_s_at	58.4393877525097	54.9349413190879	0.940032800338992
1426741_a_at	208.170800863662	215.706275787606	1.03619852012233
1426742_at	3371.78057054767	3583.32128656436	1.06273857731564
1426743_at	329.71873684432	299.322140368221	0.90781052733909
1426744_at	47.9119823958401	45.458746278502	0.948797023319347
1426745_at	690.524401088453	696.659072557556	1.00888407630408
1426746_at	650.083100327866	653.044727475034	1.00455576701759
1426747_at	343.512065999665	310.703601574689	0.904491085838574
1426748_s_at	44.6761522366672	45.2451229008636	1.01273544465473
1426749_at	252.706485528597	235.988360381609	0.933843703646868
1426750_at	108.757287012817	103.458896615642	0.951282433180316
1426751_s_at	151.09499414459	154.40311806725	1.02189433171753
1426752_at	269.34605199172	247.548493996699	0.919072294418889
1426753_at	28.7384329630812	28.0850448754869	0.977264310533784
