	control.mean	expr.mean	expr_control	expr_diff
1422141_s_at	16.1974901054368	16.9149865816487	1.04429676891551	0.0442967689155125
1422142_at	20.4663095041219	24.5001929715084	1.19709872298052	0.197098722980517
1422143_at	16.5658459865514	17.241928934808	1.04081185765009	0.0408118576500935
1422144_at	34.7339877067562	35.982496720465	1.0359448798177	0.0359448798177011
1422145_at	37.0294524718004	43.305571778162	1.1694899299724	0.169489929972395
1422146_at	20.1132263426574	23.1508340605108	1.15102538330268	0.151025383302682
1422147_a_at	152.276366579893	133.977100262529	0.879828585824816	-0.120171414175184
1422148_at	17.5435736044977	17.6498578092449	1.00605829844839	0.00605829844838568
1422149_at	77.305244904066	77.3083019566694	1.00003954521594	3.95452159449583e-05
1422150_at	11.6327605981262	11.7487520565887	1.00997110337517	0.00997110337517437
1422151_at	32.6455883834792	34.5275219180788	1.05764740743812	0.0576474074381181
1422152_at	34.7344038790516	36.8605273557376	1.06121088140995	0.0612108814099512
1422153_a_at	2205.77772889893	2230.36087233542	1.01114488695503	0.0111448869550284
1422154_at	58.9233995566098	71.5673483681599	1.21458281271437	0.214582812714371
1422155_at	130.60235360171	121.430020372695	0.929769005105468	-0.0702309948945317
1422156_a_at	7518.24195918913	7565.60078019619	1.00629918819641	0.00629918819640785
1422157_a_at	215.314883264267	193.767975072637	0.899928384582756	-0.100071615417244
1422158_at	81.0061727554757	85.4321228918871	1.05463719597976	0.0546371959797622
1422159_at	17.8614559408078	18.5758755031144	1.03999783470475	0.0399978347047489
1422160_at	19.9480937164769	21.2400554343365	1.0647661744637	0.0647661744637003
1422161_at	11.8791840091726	13.4568645379771	1.13281051354928	0.132810513549276
1422162_at	87.7563494115002	95.9467278345765	1.09333089261349	0.0933308926134859
1422163_at	73.2771860807004	84.3920625332724	1.15168263203135	0.151682632031354
1422164_at	34.3315621092173	35.8836644099391	1.04520919542735	0.0452091954273501
1422165_at	15.2878944324627	20.5085794167588	1.34149143345799	0.341491433457989
1422166_at	14.2158364077052	14.6922234702037	1.03351101186282	0.0335110118628206
1422167_at	9.51804512683949	9.46135783616688	0.994044229679816	-0.00595577032018435
1422168_a_at	27.0959498628088	34.9673547751744	1.29050116169464	0.290501161694636
1422169_a_at	21.7066645992271	22.2307983665173	1.02414621393785	0.024146213937853
1422170_at	14.9160988626546	15.6779339455967	1.05107468715225	0.0510746871522487
1422171_at	49.9379034150819	52.3178175347834	1.04765746971634	0.0476574697163354
1422172_x_at	10.1861273645478	10.2636617308127	1.00761176092641	0.00761176092641191
1422173_at	14.4195800846241	15.6107277128587	1.0826062632368	0.0826062632368041
1422174_at	18.0592242156828	18.1317773014029	1.00401750844076	0.0040175084407581
1422175_at	10.5446846568992	11.2206095096369	1.06410100204329	0.0641010020432904
1422176_at	13.5665962075011	15.4285937950833	1.13724869223665	0.137248692236646
1422177_at	35.8146856910285	38.508845213587	1.07522499417699	0.0752249941769947
1422178_a_at	27.8579652936243	31.2139095697729	1.12046623796019	0.120466237960192
1422179_at	13.3750739284192	14.6717350781149	1.09694609215883	0.0969460921588277
1422180_a_at	47.7556950819088	50.772988480584	1.06318185492851	0.0631818549285079
1422181_at	33.5091903355406	34.0037529281282	1.01475901350153	0.0147590135015288
1422182_at	8.10117946461623	8.2908956468841	1.02341834088437	0.0234183408843736
1422183_a_at	35.5814745500871	34.8182914332137	0.978551110471853	-0.0214488895281471
1422184_a_at	3428.36654991576	2959.84012872729	0.863338294092275	-0.136661705907725
1422185_a_at	605.860469241697	494.003446257004	0.81537494412749	-0.18462505587251
1422186_s_at	990.648468973331	878.29550807286	0.886586448756228	-0.113413551243772
1422187_at	17.2116548787222	19.3258987727081	1.12283792051859	0.122837920518591
1422188_s_at	10.7798768845725	11.1167956663291	1.03125441833559	0.0312544183355865
1422189_x_at	18.5608077567822	18.6360698809021	1.00405489486806	0.00405489486805632
1422190_at	31.230838933831	33.6928642419214	1.0788331467274	0.0788331467273957
1422191_at	23.3926968107781	29.012638830233	1.24024344285374	0.240243442853739
1422192_at	17.0171024183663	18.6952382421094	1.09861466320681	0.0986146632068141
1422193_at	22.1840158402076	26.6284542301526	1.20034417672429	0.200344176724292
1422194_at	19.4707922472095	21.9069312870927	1.12511761252202	0.125117612522023
1422195_s_at	265.545337522253	186.874428560623	0.703738315665072	-0.296261684334928
1422196_at	17.5858575127759	16.4399775448124	0.934840824956586	-0.0651591750434144
1422197_at	50.6541299870633	57.568344656662	1.13649853765852	0.13649853765852
1422198_a_at	51.8318549132406	49.9687280105895	0.964054404269928	-0.0359455957300719
1422199_at	87.0416996946548	100.982094703033	1.16015766072217	0.160157660722174
1422200_at	37.4496754686457	43.3632723003693	1.1579078258415	0.157907825841501
1422201_at	20.7312885639668	23.9647304937185	1.1559691728652	0.1559691728652
1422202_at	28.5805678373472	31.8418981593537	1.11411006039372	0.114110060393719
1422203_at	14.6508075328505	15.0521179235226	1.02739169085201	0.027391690852008
1422204_at	37.610527673278	43.7991272044324	1.16454434207663	0.164544342076627
1422205_at	18.1592507862958	21.0319177307995	1.15819303220767	0.158193032207669
1422206_at	31.5746999639482	30.3819798851722	0.962225450118675	-0.037774549881325
1422207_at	38.459043889427	43.5883815457398	1.13337142938499	0.133371429384986
1422208_a_at	101.329878672497	98.0418793354085	0.967551531886114	-0.0324484681138862
1422209_s_at	39.233361704574	42.9736371320932	1.09533405410638	0.0953340541063838
1422210_at	29.2950208831253	32.8417054050857	1.12106782705874	0.121067827058742
1422211_a_at	47.6153273345774	49.9011031143324	1.0480050418155	0.0480050418154967
1422212_at	183.348940218924	197.99214982428	1.07986525358626	0.0798652535862596
1422213_s_at	49.7297790445672	55.0049704815149	1.10607711392042	0.106077113920418
1422214_at	42.4957793802032	48.4643118231167	1.14045000538792	0.140450005387922
1422215_at	15.2677950591936	16.3152560177725	1.06860590900768	0.0686059090076792
1422216_at	27.6107253201009	27.2965768241258	0.988622229502012	-0.0113777704979885
1422217_a_at	56.4540532627234	152.903643027602	2.70846173464332	1.70846173464332
1422218_at	52.8738118507946	57.6525392262339	1.09037985362063	0.0903798536206259
1422219_a_at	17.6179031124851	19.0384748330575	1.08063228135053	0.0806322813505342
1422220_at	16.5498972461284	16.9172150156051	1.02219456495795	0.0221945649579514
1422221_at	14.4546709291075	15.8254458651437	1.09483266293361	0.0948326629336051
1422222_at	14.9954135429199	15.9390145113533	1.06292597171346	0.0629259717134609
1422223_at	44.7755644247197	50.4917531811052	1.12766313121515	0.127663131215153
1422224_at	10.0294060443013	11.8061762514621	1.17715607477777	0.177156074777769
1422225_s_at	91.2400015537575	98.8125876311852	1.0829963387601	0.0829963387600994
1422226_at	20.7328857473195	20.3957592947067	0.983739530679834	-0.0162604693201662
1422227_at	38.1606833119555	42.6279843697655	1.11706554154942	0.117065541549421
1422228_at	14.1053041519795	14.963413597284	1.06083594058367	0.060835940583674
1422229_at	15.3017236010388	17.4502866769354	1.14041314115429	0.140413141154293
1422230_s_at	16.2608572608743	17.2208040413738	1.05903420496835	0.0590342049683494
1422231_a_at	22.7586761578858	26.5346310692832	1.16591276597998	0.165912765979977
1422232_at	61.6557086914782	67.7276462870409	1.09848135273161	0.098481352731608
1422233_at	106.283327775919	143.108311031246	1.34647939640135	0.346479396401348
1422234_at	66.7942633836872	73.9630412596523	1.10732625098035	0.107326250980348
1422235_at	12.7448898281244	12.8909221197723	1.01145810545381	0.0114581054538112
1422236_at	12.9301056952003	12.1060560455381	0.936268916195472	-0.0637310838045283
1422237_at	47.6744134399135	51.6447816720281	1.08328090364696	0.0832809036469573
1422238_at	18.7135776103837	21.1117193313935	1.12814982634208	0.128149826342085
1422239_at	23.4397551104059	28.4867332524263	1.21531701667736	0.215317016677358
1422240_s_at	28.2233141720997	30.0375990496223	1.0642831974466	0.0642831974466016
1422241_a_at	6601.35809829011	6513.35645811518	0.9866691612749	-0.0133308387250995
1422242_at	303.481872951035	322.075846408713	1.06126881080861	0.0612688108086055
1422243_at	69.9754192959702	73.2932959518664	1.04741488781743	0.0474148878174312
1422244_at	37.2809108671231	37.5682909270031	1.00770850425045	0.00770850425045366
1422245_a_at	19.176542976231	17.3138531626744	0.902866235282066	-0.0971337647179342
1422246_at	21.7450272637786	23.785948590942	1.09385692197144	0.0938569219714442
1422247_a_at	15.024018646141	16.2681640025913	1.08281042414506	0.0828104241450647
1422248_at	15.8847306089334	18.6481769815848	1.17396872762181	0.173968727621813
1422249_s_at	11.781155045222	9.95861974703194	0.84530079680691	-0.15469920319309
1422250_at	12.7009430257957	15.3374813202247	1.20758602641348	0.207586026413478
1422251_at	82.9028510408299	88.7631112837554	1.07068828356747	0.0706882835674654
1422252_a_at	20.3148774819801	20.4633340613589	1.00730777625956	0.00730777625956303
1422253_at	16.4187920232854	21.7458242091889	1.32444726617821	0.324447266178211
1422254_a_at	277.449419643813	300.322322127891	1.08243990026522	0.0824399002652165
1422255_at	17.7397040624043	19.1578751372057	1.07994333331676	0.0799433333167552
1422256_at	24.420061798833	26.5324655363538	1.08650280064491	0.0865028006449093
1422257_s_at	13.2206414230047	14.2096138625755	1.07480517835163	0.0748051783516297
1422258_at	18.3210221660184	19.4914336816322	1.0638835270766	0.0638835270765965
1422259_a_at	23.0408049810976	24.5188809726506	1.06415036248801	0.0641503624880149
1422260_x_at	10.1709983378834	10.9669999943119	1.07826190015818	0.0782619001581812
1422261_a_at	23.350116869814	25.610726726624	1.09681364206499	0.0968136420649934
1422262_a_at	22.1919411171002	23.692157064825	1.06760183527023	0.0676018352702266
1422263_at	19.3624386454972	21.0402657331484	1.08665370712699	0.0866537071269877
1422264_s_at	268.133156777964	232.141144043102	0.865768138609333	-0.134231861390667
1422265_at	60.6757618768312	66.9695963519345	1.10372897315866	0.103728973158664
1422266_at	18.6694205985324	21.8112304023487	1.16828641184844	0.168286411848438
1422267_at	53.3578482133912	58.9464901489765	1.10473889264115	0.104738892641153
1422268_a_at	139.388426877325	114.462464287433	0.821176240034404	-0.178823759965596
1422269_at	17.0367932688663	15.7267937174187	0.923107621793975	-0.0768923782060251
1422270_a_at	102.790145657042	117.88988242987	1.14689868057204	0.146898680572044
1422271_at	31.1703537258901	35.2813854322881	1.13188915796561	0.131889157965615
1422272_at	71.5769541336632	62.4274108520144	0.872171938686258	-0.127828061313742
1422273_at	9.86817962464404	10.1476954789729	1.02832496620054	0.0283249662005396
1422274_at	22.6148502616022	22.1935181469529	0.981369228194062	-0.0186307718059376
1422275_at	43.9454444565028	48.5941116908658	1.10578268787256	0.105782687872558
1422276_at	25.8930900514517	29.5911450589058	1.14282015009046	0.142820150090457
1422277_at	13.2746763645717	14.1143943126569	1.06325713147525	0.0632571314752546
1422278_at	13.4904507720868	14.7758542409041	1.09528246983985	0.0952824698398491
1422279_at	50.0098384035699	54.9638426321297	1.09906059260944	0.0990605926094377
1422280_at	22.1459052178805	23.3642830550127	1.05501594200577	0.0550159420057699
1422281_at	19.7338841160931	23.182854866175	1.17477404497725	0.174774044977248
1422282_at	81.9845532071443	101.297657960303	1.23557004335148	0.235570043351475
1422283_at	26.5531170416755	27.5049524085833	1.03584646448151	0.0358464644815124
1422284_at	204.944273727604	275.71803732369	1.34533174461929	0.345331744619286
1422285_at	48.4552074696277	54.3834906166876	1.12234563541547	0.122345635415468
1422286_a_at	54.7074894230032	54.1851059251368	0.990451334846911	-0.00954866515308939
1422287_at	8.97544831837441	8.90563288861321	0.992221510582566	-0.00777848941743375
1422288_at	128.082452416606	139.278172971234	1.0874102606828	0.087410260682802
1422289_a_at	16.1578033031538	17.3119724365438	1.07143106718998	0.0714310671899772
1422290_at	38.3060394570117	47.6620962202813	1.24424495186377	0.244244951863772
1422291_at	16.0247889607427	16.4615454842879	1.02725505618921	0.0272550561892062
1422292_at	76.6203761330767	94.8780124611412	1.23828695771937	0.238286957719368
1422293_a_at	32.2486410157789	29.8777679487071	0.926481458058596	-0.0735185419414036
1422294_at	19.21250905581	21.2105306470095	1.10399586984686	0.103995869846856
1422295_at	23.8217565757002	27.8194659260066	1.16781757204187	0.167817572041868
1422296_at	9.50143600342892	10.0096515049454	1.05348828338507	0.0534882833850712
1422297_at	9.53903620627225	10.6149468470834	1.11279028798567	0.112790287985669
1422298_at	18.9330507424567	20.1163937654604	1.06250144464833	0.0625014446483274
1422299_a_at	18.3320776218598	19.3869926008175	1.05754475846752	0.0575447584675179
1422300_at	21.248541107131	23.9150276190577	1.12549033359433	0.12549033359433
1422301_at	142.64212756039	151.192287800356	1.05994133981454	0.0599413398145434
1422302_s_at	1694.85557226222	1567.04119906515	0.924586864338846	-0.0754131356611542
1422303_a_at	22.9424223839789	24.104373633397	1.05064640646794	0.0506464064679395
1422304_at	14.7241707517555	15.5791886013456	1.05806899851988	0.0580689985198772
1422305_at	36.826388835306	42.4836063031548	1.15361857751377	0.153618577513774
1422306_at	23.3807495779543	25.8554236144918	1.10584237379929	0.105842373799294
1422307_at	40.9908314192641	42.748979106913	1.04289124242605	0.0428912424260468
1422308_a_at	27.3768957677722	30.1749426387101	1.10220467998537	0.102204679985367
1422309_a_at	67.7880366925907	62.8542380027819	0.927217265309174	-0.0727827346908256
1422310_at	19.7935891255032	21.5679385263024	1.08964263073002	0.0896426307300193
1422311_a_at	204.617553183281	199.873152657059	0.976813325873503	-0.0231866741264973
1422312_a_at	18.021011389584	22.1742182242163	1.23046469173383	0.23046469173383
1422313_a_at	198.642118329526	182.435152727663	0.918411232531374	-0.081588767468626
1422314_at	44.0661673882299	48.8374518184101	1.10827545740805	0.108275457408049
1422315_x_at	443.750490837553	264.388574510276	0.595804579305949	-0.404195420694051
1422316_at	17.6149535062367	20.7528392598805	1.17813761203133	0.178137612031326
1422317_a_at	15.2762910567763	16.7795799175814	1.098406665284	0.0984066652839968
1422318_at	18.0817291857131	20.0155329167028	1.10694794237476	0.106947942374757
1422319_at	79.1467501009243	82.7278853535983	1.04524677574389	0.0452467757438877
1422320_x_at	106.413326994497	99.2746432448151	0.932915510196847	-0.0670844898031526
1422321_a_at	84.1842560311602	71.5908804508531	0.850406998006305	-0.149593001993695
1422322_at	30.8251150132031	34.1008224080539	1.10626748329885	0.106267483298854
1422323_a_at	281.514481326085	226.634754376174	0.805055403574984	-0.194944596425016
1422324_a_at	24.996566570266	23.8640560586655	0.954693357249002	-0.0453066427509978
1422325_at	10.5165685479062	9.84204075701149	0.935860467430798	-0.0641395325692016
1422326_at	8.87436410234629	8.84572216868575	0.996772508618058	-0.00322749138194212
1422327_s_at	13.0688294650813	13.6569820889787	1.04500423128704	0.0450042312870402
1422328_at	21.104641858097	24.0805501454699	1.14100728680365	0.14100728680365
1422329_a_at	35.3300315216161	38.5739695172965	1.09181814609182	0.0918181460918226
1422330_at	33.1372797246288	31.7321681837899	0.957597257453978	-0.0424027425460219
1422331_at	16.3468295088832	18.9638353429483	1.16009256306508	0.160092563065084
1422332_at	11.0281456180409	12.9514927100305	1.17440349072315	0.174403490723154
1422333_at	34.4346516616594	32.1013104592661	0.932238571038274	-0.0677614289617255
1422334_a_at	20.9812373377891	20.3991259545352	0.972255621826202	-0.0277443781737985
1422335_at	52.1654261055733	54.8621205926508	1.05169505337922	0.0516950533792229
1422336_at	28.2950676278292	27.7442744375467	0.980533950385729	-0.0194660496142711
1422337_at	12.5187842397187	13.1853837521182	1.05324794322156	0.0532479432215578
1422338_at	31.8964148071627	38.9816311819178	1.22213206147432	0.222132061474319
1422339_at	35.1477402149739	40.3304583587867	1.14745523075207	0.147455230752072
1422340_a_at	60.327407677913	58.9624836168841	0.977374727117129	-0.0226252728828706
1422341_s_at	57.1832784473073	61.1321384861744	1.06905620219914	0.0690562021991419
1422342_at	29.6198342701009	30.0622458442218	1.01493632847796	0.0149363284779578
1422343_at	9.77478204230591	10.2345881790546	1.04704003984525	0.0470400398452495
1422344_s_at	17.1134017962915	18.9610257469643	1.10796356987734	0.107963569877338
1422345_s_at	28.4707010302111	33.6221624474292	1.18093904367693	0.180939043676929
1422346_at	19.5230140770498	21.9726839828259	1.12547600980608	0.125476009806076
1422347_at	19.5083449129171	18.5141979687964	0.949039913505812	-0.0509600864941884
1422348_at	28.3243181049644	26.0460447198657	0.919564757864394	-0.0804352421356056
1422349_at	30.5302031999727	34.4544123005971	1.12853530895031	0.128535308950314
1422350_at	26.7286729070246	27.3375084910187	1.02277836936057	0.0227783693605714
1422351_at	17.0871341547838	19.0772584572696	1.11646916823255	0.116469168232554
1422352_at	15.1097543856113	15.922963421275	1.05382013598037	0.0538201359803734
1422353_at	18.5182017091795	19.506740045488	1.05338198340385	0.0533819834038487
1422354_at	22.2025393771932	26.8996120674664	1.21155565183225	0.211555651832246
1422355_at	27.4906714034048	30.2532325694698	1.10049085835433	0.100490858354332
1422356_at	16.7365836866798	16.1844927856016	0.967012927404201	-0.0329870725957994
1422357_at	12.3690891705879	12.7278694878968	1.02900620347713	0.0290062034771346
1422358_at	21.9367058702664	20.9531799624966	0.9551652871864	-0.0448347128136003
1422359_at	16.1242028097892	15.6174140904188	0.968569688353041	-0.0314303116469592
1422360_at	18.0932936432825	17.9956578122784	0.994603755793223	-0.00539624420677709
1422361_at	18.8563277084535	19.354735343134	1.0264318504847	0.0264318504847048
1422362_s_at	24.8888948051134	24.8287403629712	0.997583081024159	-0.0024169189758414
1422363_at	24.9714828242062	27.4304746674651	1.09847199946313	0.0984719994631347
1422364_at	12.0865394530078	12.2753550285569	1.0156219715563	0.0156219715563035
1422365_at	22.522460838207	24.6430413359943	1.09415403196927	0.0941540319692749
1422366_at	18.3743279601504	20.0555499307882	1.09149841965834	0.0914984196583413
1422367_at	41.0417049267002	48.0274771569894	1.17021155048909	0.170211550489085
1422368_at	7.7837493523051	7.97757137299911	1.02490085586281	0.0249008558628123
1422369_at	17.8263238739401	17.4959974848839	0.981469741524267	-0.0185302584757329
1422370_at	28.6211599129789	27.4004760702736	0.957350301440726	-0.0426496985592745
1422371_at	12.2670252372716	11.4631922125523	0.934472049321539	-0.0655279506784614
1422372_at	46.6880704744085	49.0819790682175	1.05127452408043	0.051274524080432
1422373_at	52.2921061179012	60.5885274724622	1.15865533003883	0.158655330038827
1422374_s_at	38.0258198613137	41.0583007464221	1.07974794221843	0.0797479422184266
1422375_a_at	2228.64633161609	2019.48840146492	0.906150236946971	-0.0938497630530285
1422376_at	8.62220273088856	8.79815592398605	1.02040698863031	0.0204069886303122
1422377_at	117.955522147769	137.34175664712	1.16435207225877	0.164352072258768
1422378_at	8.19389714101472	8.0572686208322	0.983325575384804	-0.0166744246151961
1422379_x_at	9.98529607736074	10.3699645049035	1.03852348739212	0.0385234873921212
1422380_at	9.50711271379259	8.68432312248731	0.913455365884997	-0.0865446341150032
1422381_at	16.3452238761986	17.5533460054928	1.07391285298046	0.0739128529804625
1422382_at	32.787373088922	33.7306342985882	1.02876903883419	0.0287690388341868
1422383_at	51.5466538694029	57.375992064401	1.11308858591999	0.113088585919994
1422384_at	17.1748084171718	18.5080122811243	1.07762554501741	0.0776255450174119
1422385_at	28.1865005425429	29.182515071085	1.03533657990068	0.0353365799006768
1422386_at	90.3619615350443	90.6551812853663	1.00324494671586	0.00324494671586173
1422387_at	7.94741717272159	8.14881990767452	1.02534191053217	0.0253419105321682
1422388_at	14.8616520245443	14.2266111636047	0.957269833805097	-0.0427301661949031
1422389_at	9.76183426445193	9.2606358959246	0.948657357321414	-0.0513426426785857
1422390_at	7.99098126811841	8.22738309686934	1.02958357939019	0.0295835793901933
1422391_at	7.25151541832271	7.18388906719828	0.99067417674469	-0.00932582325530973
1422392_at	8.44825189663215	8.23434155467563	0.974679928513757	-0.0253200714862435
1422393_at	36.2336381460927	41.6836476395517	1.15041298010111	0.15041298010111
1422394_at	34.1016054795613	35.5662292860466	1.04294882266945	0.0429488226694519
1422395_at	7.40334203867936	7.47351079566783	1.00947798394588	0.00947798394588095
1422396_s_at	8.57781883587084	8.60385021452578	1.00303473169031	0.00303473169030832
1422397_a_at	93.6575586602313	108.389448815301	1.15729526122407	0.157295261224072
1422398_at	11.594101233392	12.4339562813731	1.07243813307083	0.0724381330708295
1422399_a_at	17.1122725182986	17.7113259437457	1.03500723967589	0.0350072396758858
1422400_a_at	16.9161510325701	17.5832445156969	1.03943529954553	0.0394352995455272
1422401_at	35.2820376742872	37.4158042129908	1.0604774179542	0.0604774179541965
1422402_a_at	43.3017817004577	53.6863850614841	1.23981930888808	0.239819308888083
1422403_at	101.067699566017	114.084679603468	1.12879466034495	0.128794660344954
1422404_x_at	75.7507763511625	82.6666199124788	1.09129732914229	0.0912973291422938
1422405_at	23.9957908578484	27.730275800708	1.15563083396512	0.155630833965122
1422406_at	35.4946378250897	44.9552589557123	1.26653662948309	0.266536629483093
1422407_s_at	465.757226902543	394.510215670016	0.847029724677928	-0.152970275322072
1422408_at	13.7701770421124	14.3022914850905	1.03864252735101	0.0386425273510111
1422409_at	25.4745942417335	28.8094644863459	1.13090965112014	0.130909651120138
1422410_at	12.4405932146635	12.6954115043076	1.0204828085966	0.0204828085966016
1422411_s_at	7.580630878471	7.88232446112734	1.03979795184503	0.0397979518450304
1422412_x_at	9.7135152597001	10.0937863488649	1.03914865823524	0.0391486582352418
1422413_at	77.1299370359066	85.1745452670844	1.10429942691944	0.104299426919443
1422414_a_at	621.010381864874	526.469484070905	0.847762774093945	-0.152237225906055
1422415_at	13.1672257983194	14.2759211198921	1.08420113230793	0.0842011323079259
1422416_s_at	32.8786496481965	35.8895452125768	1.09157601046871	0.0915760104687089
1422417_at	14.2358653791366	13.4618400615684	0.945628502591596	-0.0543714974084037
1422418_s_at	362.711465220786	335.509093999283	0.925002725775585	-0.0749972742244154
1422419_s_at	18.7233994697379	22.0722146021499	1.17885721755948	0.178857217559478
1422420_at	26.468239589161	27.9951570416668	1.05768866672686	0.0576886667268595
1422421_at	177.567933426569	209.198291831549	1.17813102734599	0.178131027345994
1422422_at	11.2481516164582	11.3112748237437	1.00561187379384	0.00561187379383865
1422423_at	154.92273244546	166.804246772771	1.07669316271254	0.0766931627125396
1422424_at	14.2257981617945	13.9350220684787	0.979559945248156	-0.0204400547518442
1422425_at	112.881407528206	120.208728929335	1.06491167643615	0.0649116764361539
1422426_at	137.803893372385	166.072709107511	1.20513800476404	0.205138004764035
1422427_a_at	8.71093990966916	8.82814925251463	1.01345541859557	0.0134554185955715
1422428_at	21.3473837376083	25.1372008180133	1.17753075163624	0.177530751636244
1422429_at	1010.76024163309	977.034885128356	0.966633673233684	-0.0333663267663165
1422430_at	22.2849118768316	23.1648191818942	1.03948444175709	0.0394844417570916
1422431_at	15.8801991268627	17.6070091590218	1.10873982236394	0.108739822363939
1422432_at	1729.43320612693	1827.09033663893	1.05646770870712	0.0564677087071228
1422433_s_at	522.703203497214	523.523676080818	1.00156967200146	0.00156967200146241
1422434_a_at	8.74977635682617	9.19803262222162	1.05123059688785	0.0512305968878544
1422435_at	114.306559155027	134.383913488315	1.17564481410081	0.175644814100806
1422436_at	34.0162749192155	35.3539723835132	1.03932521910393	0.0393252191039328
1422437_at	256.378248866092	221.57505692819	0.864250605923752	-0.135749394076248
1422438_at	571.424562426161	556.877247216119	0.974542019775494	-0.0254579802245056
1422439_a_at	102.178346336793	82.2350249600511	0.804818514962006	-0.195181485037994
1422440_at	135.924684085603	125.899403103587	0.926243852987718	-0.0737561470122818
1422441_x_at	245.267995451184	244.457313356289	0.996694709012467	-0.00330529098753274
1422442_at	582.951225324938	555.959187068335	0.953697604389532	-0.0463023956104683
1422443_at	497.118374191749	485.476718409269	0.976581723012336	-0.0234182769876636
1422444_at	156.634935910766	132.424705221935	0.845435307595598	-0.154564692404402
1422445_at	308.874338830612	277.405452447276	0.898117511145549	-0.101882488854451
1422446_x_at	72.5511195116842	77.4048429338408	1.06690073778083	0.0669007377808275
1422447_at	52.4496843256315	59.0966396380164	1.12673012998739	0.126730129987391
1422448_at	33.226934018083	35.8113097947271	1.077779544006	0.0777795440060047
1422449_s_at	349.916400789035	314.416564737888	0.898547664610468	-0.101452335389532
1422450_at	80.9222743187067	66.5622603807859	0.822545596267292	-0.177454403732708
1422451_at	1083.09749320355	1022.35140586374	0.943914478871022	-0.0560855211289778
1422452_at	2089.61203386518	2123.20001079336	1.01607378613055	0.0160737861305515
1422453_at	782.746624968124	680.131370282907	0.868903612724749	-0.131096387275251
1422454_at	11.522799049054	12.3952359138056	1.07571397028079	0.0757139702807887
1422455_s_at	128.245521009748	123.894291962936	0.9660711032046	-0.0339288967953998
1422456_at	193.709015380513	160.859860378364	0.830420102349795	-0.169579897650205
1422457_s_at	535.777371478338	492.992366012584	0.920144060306803	-0.0798559396931972
1422458_at	27.2376424614079	29.1422622681239	1.06992601541836	0.0699260154183554
1422459_a_at	479.535963205408	436.753220216243	0.910783035534629	-0.0892169644653713
1422460_at	38.9880555949685	44.5804394318261	1.14343838777072	0.143438387770723
1422461_at	223.222204169809	198.886495350688	0.890979891943866	-0.109020108056134
1422462_at	105.003456768171	99.5372823960875	0.94794291025912	-0.05205708974088
1422463_a_at	343.754296545863	361.26447791008	1.05093807274604	0.0509380727460393
1422464_at	665.465791630559	706.205199778629	1.06121938747332	0.0612193874733176
1422465_a_at	391.838210919909	361.516020956884	0.92261553590744	-0.0773844640925603
1422466_at	78.3084225751904	73.934563854677	0.944145743501425	-0.0558542564985748
1422467_at	192.025626365002	174.451614796226	0.908480904859171	-0.0915190951408293
1422468_at	111.588625227037	117.766226973339	1.05536049694791	0.0553604969479096
1422469_at	57.2551352209572	53.3810959912388	0.932337261718658	-0.0676627382813415
1422470_at	6112.89872914802	6811.677634884	1.1143122005938	0.114312200593805
1422471_at	422.036524670803	439.527361778354	1.04144389427241	0.0414438942724056
1422472_at	12.2558381582898	10.4920659205669	0.856087179437018	-0.143912820562982
1422473_at	332.292189349076	172.921042135569	0.520388524552148	-0.479611475447852
1422474_at	435.301903255825	232.710265413533	0.534595102095774	-0.465404897904226
1422475_a_at	5021.67850332193	5264.75927885893	1.04840627996719	0.0484062799671874
1422476_at	76.1513905064269	71.2610584747788	0.935781447992924	-0.0642185520070762
1422477_at	60.8360822451794	62.8292093850198	1.03276225335826	0.0327622533582588
1422478_a_at	326.604713343849	354.287904002996	1.08476053629392	0.0847605362939208
1422479_at	437.459159640561	475.110230188753	1.08606762418491	0.0860676241849132
1422480_at	1843.89948581256	1841.79165448538	0.998856862131915	-0.00114313786808495
1422481_at	29.9554286737044	31.4502544473207	1.049901665234	0.0499016652340047
1422482_at	412.540658852025	399.576779558696	0.968575511249234	-0.0314244887507661
1422483_a_at	5460.02988489339	5863.51475975102	1.07389792425385	0.0738979242538538
1422484_at	3075.22763121059	3259.76079040477	1.06000634142375	0.0600063414237524
1422485_at	601.484080048585	558.927904795691	0.929248043856028	-0.0707519561439716
1422486_a_at	856.083473261369	637.511663203476	0.744683997665305	-0.255316002334695
1422487_at	847.639581182086	691.702050103314	0.81603321206248	-0.18396678793752
1422488_at	86.0881907304291	98.9943307224119	1.14991765865305	0.149917658653046
1422489_at	107.474695705958	98.1997635362232	0.913701247453536	-0.0862987525464642
1422490_at	810.354734099756	737.800687643493	0.91046631382136	-0.0895336861786403
1422491_a_at	683.274626538728	640.820210152731	0.937866247717907	-0.0621337522820927
1422492_at	37.9067222742356	36.1099079687175	0.952599059013357	-0.0474009409866427
1422493_at	151.386120530026	116.97466841667	0.772690838546648	-0.227309161453352
1422494_s_at	70.2194558062059	68.3902274613672	0.973949835927423	-0.0260501640725767
1422495_a_at	1156.85394293602	1237.41089995252	1.06963450961843	0.0696345096184292
1422496_at	19.0247969656944	19.8214287755343	1.04187334094952	0.0418733409495167
1422497_at	146.751057226672	143.469726924321	0.977640159026027	-0.0223598409739733
1422498_at	16.8929227142008	14.3345536621162	0.848553794072948	-0.151446205927052
