"df.prior" "var.prior" "var.post"
"1418685_at" 3.49143615602127 0.0111688328383084 0.0732467851919407
"1418686_at" 3.49143615602127 0.0111688328383084 0.00740939010483305
"1418687_at" 3.49143615602127 0.0111688328383084 0.00626917106469965
"1418688_at" 3.49143615602127 0.0111688328383084 0.00653647870709596
"1418689_at" 3.49143615602127 0.0111688328383084 0.0080915566136469
"1418690_at" 3.49143615602127 0.0111688328383084 0.00758321180791005
"1418691_at" 3.49143615602127 0.0111688328383084 0.00941202408642139
"1418692_at" 3.49143615602127 0.0111688328383084 0.0129712994581205
"1418693_at" 3.49143615602127 0.0111688328383084 0.00776263759236876
"1418694_at" 3.49143615602127 0.0111688328383084 0.0118479678310237
"1418695_a_at" 3.49143615602127 0.0111688328383084 0.0181314639494506
"1418696_at" 3.49143615602127 0.0111688328383084 0.00716159365326651
"1418697_at" 3.49143615602127 0.0111688328383084 0.120607808031131
"1418698_a_at" 3.49143615602127 0.0111688328383084 0.0140656259622023
"1418699_s_at" 3.49143615602127 0.0111688328383084 0.0121781214648761
"1418700_at" 3.49143615602127 0.0111688328383084 0.0111775726639883
"1418701_at" 3.49143615602127 0.0111688328383084 0.00985985903323782
"1418702_a_at" 3.49143615602127 0.0111688328383084 0.00586553890191904
"1418703_at" 3.49143615602127 0.0111688328383084 0.00828045940621811
"1418704_at" 3.49143615602127 0.0111688328383084 0.0174011714552379
"1418705_at" 3.49143615602127 0.0111688328383084 0.0109301556394461
"1418706_at" 3.49143615602127 0.0111688328383084 0.0178961572889753
"1418707_at" 3.49143615602127 0.0111688328383084 0.0116799556717467
"1418708_at" 3.49143615602127 0.0111688328383084 0.0108711765062669
"1418709_at" 3.49143615602127 0.0111688328383084 0.0223601755274112
"1418710_at" 3.49143615602127 0.0111688328383084 0.00679578099655597
"1418711_at" 3.49143615602127 0.0111688328383084 0.0192188795970652
"1418712_at" 3.49143615602127 0.0111688328383084 0.00761796368903775
"1418713_at" 3.49143615602127 0.0111688328383084 0.00708652694588363
"1418714_at" 3.49143615602127 0.0111688328383084 0.0797517530328099
"1418715_at" 3.49143615602127 0.0111688328383084 0.0605797779538232
"1418716_at" 3.49143615602127 0.0111688328383084 0.0379229415918132
"1418717_at" 3.49143615602127 0.0111688328383084 0.0120219951809309
"1418718_at" 3.49143615602127 0.0111688328383084 0.00822077735576755
"1418719_at" 3.49143615602127 0.0111688328383084 0.0264373424104603
"1418720_at" 3.49143615602127 0.0111688328383084 0.00704344880968327
"1418721_at" 3.49143615602127 0.0111688328383084 0.0121935152370286
"1418722_at" 3.49143615602127 0.0111688328383084 0.00813493143721631
"1418723_at" 3.49143615602127 0.0111688328383084 0.00712692602912592
"1418724_at" 3.49143615602127 0.0111688328383084 0.00702709085451814
"1418725_at" 3.49143615602127 0.0111688328383084 0.0115450917649247
"1418726_a_at" 3.49143615602127 0.0111688328383084 0.1747691451533
"1418727_at" 3.49143615602127 0.0111688328383084 0.013817989158238
"1418728_at" 3.49143615602127 0.0111688328383084 0.010220557082048
"1418729_at" 3.49143615602127 0.0111688328383084 0.0103632592350126
"1418730_at" 3.49143615602127 0.0111688328383084 0.00780256826103755
"1418731_at" 3.49143615602127 0.0111688328383084 0.0166862198760716
"1418732_s_at" 3.49143615602127 0.0111688328383084 0.0173939376825642
"1418733_at" 3.49143615602127 0.0111688328383084 0.00666945834203112
"1418734_at" 3.49143615602127 0.0111688328383084 0.00772514924103344
"1418735_at" 3.49143615602127 0.0111688328383084 0.0100757809086401
"1418736_at" 3.49143615602127 0.0111688328383084 0.0216254870521581
"1418737_at" 3.49143615602127 0.0111688328383084 0.0099414766490476
"1418738_at" 3.49143615602127 0.0111688328383084 0.0365901334680011
"1418739_at" 3.49143615602127 0.0111688328383084 0.00580141675498002
"1418740_at" 3.49143615602127 0.0111688328383084 0.0114388672452408
"1418741_at" 3.49143615602127 0.0111688328383084 0.00818781366291662
"1418742_at" 3.49143615602127 0.0111688328383084 0.00905159462117866
"1418743_a_at" 3.49143615602127 0.0111688328383084 0.00909937695689449
"1418744_s_at" 3.49143615602127 0.0111688328383084 0.0251863730488938
"1418745_at" 3.49143615602127 0.0111688328383084 0.00797974402277388
"1418746_at" 3.49143615602127 0.0111688328383084 0.0175756898868082
"1418747_at" 3.49143615602127 0.0111688328383084 0.0196523223494695
"1418748_at" 3.49143615602127 0.0111688328383084 0.0077170403797439
"1418749_at" 3.49143615602127 0.0111688328383084 0.0099963261088138
"1418750_at" 3.49143615602127 0.0111688328383084 0.00783565381008087
"1418751_at" 3.49143615602127 0.0111688328383084 0.0140730120593341
"1418752_at" 3.49143615602127 0.0111688328383084 0.0101811465641865
"1418753_at" 3.49143615602127 0.0111688328383084 0.0184572067402391
"1418754_at" 3.49143615602127 0.0111688328383084 0.00899668175765352
"1418755_at" 3.49143615602127 0.0111688328383084 0.0283756457561524
"1418756_at" 3.49143615602127 0.0111688328383084 0.00897054751828219
"1418757_at" 3.49143615602127 0.0111688328383084 0.00722115987172378
"1418758_a_at" 3.49143615602127 0.0111688328383084 0.0213952803957639
"1418759_at" 3.49143615602127 0.0111688328383084 0.00743147231541311
"1418760_at" 3.49143615602127 0.0111688328383084 0.00702176924254889
"1418761_at" 3.49143615602127 0.0111688328383084 0.00547395596418725
"1418762_at" 3.49143615602127 0.0111688328383084 0.156558976065469
"1418763_at" 3.49143615602127 0.0111688328383084 0.015777772891794
"1418764_a_at" 3.49143615602127 0.0111688328383084 0.0188177348432403
"1418765_at" 3.49143615602127 0.0111688328383084 0.00781285934972498
"1418766_s_at" 3.49143615602127 0.0111688328383084 0.00704410440790118
"1418767_at" 3.49143615602127 0.0111688328383084 0.00800897804356057
"1418768_at" 3.49143615602127 0.0111688328383084 0.124694438989949
"1418769_at" 3.49143615602127 0.0111688328383084 0.0178599794760837
"1418770_at" 3.49143615602127 0.0111688328383084 0.0100854872761421
"1418771_a_at" 3.49143615602127 0.0111688328383084 0.00661426689576446
"1418772_at" 3.49143615602127 0.0111688328383084 0.0350099614621301
"1418773_at" 3.49143615602127 0.0111688328383084 0.0161558111165432
"1418774_a_at" 3.49143615602127 0.0111688328383084 0.03071766179283
"1418775_at" 3.49143615602127 0.0111688328383084 0.0139213390840016
"1418776_at" 3.49143615602127 0.0111688328383084 0.00628041474636826
"1418777_at" 3.49143615602127 0.0111688328383084 0.0114695425849792
"1418778_at" 3.49143615602127 0.0111688328383084 0.00982180126990535
"1418779_at" 3.49143615602127 0.0111688328383084 0.00762907538962576
"1418780_at" 3.49143615602127 0.0111688328383084 0.0134171604655932
"1418781_at" 3.49143615602127 0.0111688328383084 0.00876491638377909
"1418782_at" 3.49143615602127 0.0111688328383084 0.0687262179577143
"1418783_at" 3.49143615602127 0.0111688328383084 0.00653985675457683
"1418784_at" 3.49143615602127 0.0111688328383084 0.0209873321842284
"1418785_at" 3.49143615602127 0.0111688328383084 0.00604111401082165
"1418786_at" 3.49143615602127 0.0111688328383084 0.00616641631423044
"1418787_at" 3.49143615602127 0.0111688328383084 0.014585679119228
"1418788_at" 3.49143615602127 0.0111688328383084 0.070380242111295
"1418789_at" 3.49143615602127 0.0111688328383084 0.00568528882945826
"1418790_at" 3.49143615602127 0.0111688328383084 0.0177436093446833
"1418791_at" 3.49143615602127 0.0111688328383084 0.0175018979482309
"1418792_at" 3.49143615602127 0.0111688328383084 0.00760407504256311
"1418793_at" 3.49143615602127 0.0111688328383084 0.00997771099745981
"1418794_at" 3.49143615602127 0.0111688328383084 0.0088524828765649
"1418795_at" 3.49143615602127 0.0111688328383084 0.0111527753090275
"1418796_at" 3.49143615602127 0.0111688328383084 0.00681088046758488
"1418797_at" 3.49143615602127 0.0111688328383084 0.00856724756772493
"1418798_s_at" 3.49143615602127 0.0111688328383084 0.00805475207805544
"1418799_a_at" 3.49143615602127 0.0111688328383084 0.00699515539376993
"1418800_at" 3.49143615602127 0.0111688328383084 0.00629300245673592
"1418801_at" 3.49143615602127 0.0111688328383084 0.00829549014369504
"1418802_at" 3.49143615602127 0.0111688328383084 0.0108715420704749
"1418803_a_at" 3.49143615602127 0.0111688328383084 0.00641974152742879
"1418804_at" 3.49143615602127 0.0111688328383084 0.00651442428746866
"1418805_at" 3.49143615602127 0.0111688328383084 0.00882693384999862
"1418806_at" 3.49143615602127 0.0111688328383084 0.0134804627632743
"1418807_at" 3.49143615602127 0.0111688328383084 0.0153582084916677
"1418808_at" 3.49143615602127 0.0111688328383084 0.00918031679459614
"1418809_at" 3.49143615602127 0.0111688328383084 0.0110087230681152
"1418810_at" 3.49143615602127 0.0111688328383084 0.0155177048705654
"1418811_at" 3.49143615602127 0.0111688328383084 0.00760723562892685
"1418812_a_at" 3.49143615602127 0.0111688328383084 0.0157096008459278
"1418813_at" 3.49143615602127 0.0111688328383084 0.00882777464967446
"1418814_s_at" 3.49143615602127 0.0111688328383084 0.00582465021354337
"1418815_at" 3.49143615602127 0.0111688328383084 0.00628363926332841
"1418816_at" 3.49143615602127 0.0111688328383084 0.0175220525113494
"1418817_at" 3.49143615602127 0.0111688328383084 0.0128033396827101
"1418818_at" 3.49143615602127 0.0111688328383084 0.0129871560285413
"1418819_at" 3.49143615602127 0.0111688328383084 0.0210777391640846
"1418820_s_at" 3.49143615602127 0.0111688328383084 0.0110850115038941
"1418821_at" 3.49143615602127 0.0111688328383084 0.0163182976011497
"1418822_a_at" 3.49143615602127 0.0111688328383084 0.0462339671103839
"1418823_at" 3.49143615602127 0.0111688328383084 0.0269618281634913
"1418824_at" 3.49143615602127 0.0111688328383084 0.0105743075040547
"1418825_at" 3.49143615602127 0.0111688328383084 0.00885174766151342
"1418826_at" 3.49143615602127 0.0111688328383084 0.0399574643627849
"1418827_at" 3.49143615602127 0.0111688328383084 0.0102043634524949
"1418828_at" 3.49143615602127 0.0111688328383084 0.0175833545928989
"1418829_a_at" 3.49143615602127 0.0111688328383084 0.0128492410300602
"1418830_at" 3.49143615602127 0.0111688328383084 0.0220165035905933
"1418831_at" 3.49143615602127 0.0111688328383084 0.0309985415284599
"1418832_at" 3.49143615602127 0.0111688328383084 0.00983390181693941
"1418833_at" 3.49143615602127 0.0111688328383084 0.00840817081544368
"1418834_at" 3.49143615602127 0.0111688328383084 0.0175423403491216
"1418835_at" 3.49143615602127 0.0111688328383084 0.0396239937104199
"1418836_at" 3.49143615602127 0.0111688328383084 0.00741021986016127
"1418837_at" 3.49143615602127 0.0111688328383084 0.0137651457756784
"1418838_at" 3.49143615602127 0.0111688328383084 0.00591022256231595
"1418839_at" 3.49143615602127 0.0111688328383084 0.0263966685037702
"1418840_at" 3.49143615602127 0.0111688328383084 0.0346629369212075
"1418841_s_at" 3.49143615602127 0.0111688328383084 0.017001066109708
"1418842_at" 3.49143615602127 0.0111688328383084 0.00753555040470181
"1418843_at" 3.49143615602127 0.0111688328383084 0.00812992808691453
"1418844_at" 3.49143615602127 0.0111688328383084 0.0149249727788439
"1418845_at" 3.49143615602127 0.0111688328383084 0.024417827156204
"1418846_at" 3.49143615602127 0.0111688328383084 0.0141260282578976
"1418847_at" 3.49143615602127 0.0111688328383084 0.0107417719177443
"1418848_at" 3.49143615602127 0.0111688328383084 0.0272047275387082
"1418849_x_at" 3.49143615602127 0.0111688328383084 0.205023973434876
"1418850_at" 3.49143615602127 0.0111688328383084 0.00877402535861676
"1418851_at" 3.49143615602127 0.0111688328383084 0.0132390358234871
"1418852_at" 3.49143615602127 0.0111688328383084 0.0313997636069406
"1418853_at" 3.49143615602127 0.0111688328383084 0.0100663209874137
"1418854_at" 3.49143615602127 0.0111688328383084 0.00956503696145924
"1418855_at" 3.49143615602127 0.0111688328383084 0.00613854352253321
"1418856_a_at" 3.49143615602127 0.0111688328383084 0.0267420768695969
"1418857_at" 3.49143615602127 0.0111688328383084 0.013382585813775
"1418858_at" 3.49143615602127 0.0111688328383084 0.0100830162934582
"1418859_at" 3.49143615602127 0.0111688328383084 0.00699952160495212
"1418860_a_at" 3.49143615602127 0.0111688328383084 0.0112641733147423
"1418861_at" 3.49143615602127 0.0111688328383084 0.0131061045395297
"1418862_at" 3.49143615602127 0.0111688328383084 0.0133235560425383
"1418863_at" 3.49143615602127 0.0111688328383084 0.00702906702577977
"1418864_at" 3.49143615602127 0.0111688328383084 0.00791194042935818
"1418865_at" 3.49143615602127 0.0111688328383084 0.0311802656361362
"1418866_at" 3.49143615602127 0.0111688328383084 0.0103829545343852
"1418867_at" 3.49143615602127 0.0111688328383084 0.0174864951833874
"1418868_at" 3.49143615602127 0.0111688328383084 0.0108289926737767
"1418869_a_at" 3.49143615602127 0.0111688328383084 0.013322069201268
"1418870_at" 3.49143615602127 0.0111688328383084 0.0149023437396701
"1418871_a_at" 3.49143615602127 0.0111688328383084 0.0118438711178364
"1418872_at" 3.49143615602127 0.0111688328383084 0.0152723914782633
"1418873_at" 3.49143615602127 0.0111688328383084 0.0164804048490263
"1418874_a_at" 3.49143615602127 0.0111688328383084 0.00887052021963023
"1418875_at" 3.49143615602127 0.0111688328383084 0.0178180643350948
"1418876_at" 3.49143615602127 0.0111688328383084 0.0168131772032787
"1418877_at" 3.49143615602127 0.0111688328383084 0.00566813736916185
"1418878_at" 3.49143615602127 0.0111688328383084 0.0100516092004809
"1418879_at" 3.49143615602127 0.0111688328383084 0.00718541597228277
"1418880_at" 3.49143615602127 0.0111688328383084 0.0125444090576068
"1418881_at" 3.49143615602127 0.0111688328383084 0.00705090370103986
"1418882_at" 3.49143615602127 0.0111688328383084 0.0175711606396022
"1418883_a_at" 3.49143615602127 0.0111688328383084 0.0233849990870068
"1418884_x_at" 3.49143615602127 0.0111688328383084 0.0547237179666491
"1418885_a_at" 3.49143615602127 0.0111688328383084 0.00930884894934051
"1418886_s_at" 3.49143615602127 0.0111688328383084 0.00792376711843469
"1418887_a_at" 3.49143615602127 0.0111688328383084 0.0267788984143622
"1418888_a_at" 3.49143615602127 0.0111688328383084 0.0260477208408876
"1418889_a_at" 3.49143615602127 0.0111688328383084 0.0293936773949807
"1418890_a_at" 3.49143615602127 0.0111688328383084 0.0140091119314146
"1418891_a_at" 3.49143615602127 0.0111688328383084 0.00707779425052708
"1418892_at" 3.49143615602127 0.0111688328383084 0.0222932043155844
"1418893_at" 3.49143615602127 0.0111688328383084 0.018301377915159
"1418894_s_at" 3.49143615602127 0.0111688328383084 0.0210302745351917
"1418895_at" 3.49143615602127 0.0111688328383084 0.0155495857553388
"1418896_a_at" 3.49143615602127 0.0111688328383084 0.00900453341891167
"1418897_at" 3.49143615602127 0.0111688328383084 0.0620893007899873
"1418898_at" 3.49143615602127 0.0111688328383084 0.150502666331779
"1418899_at" 3.49143615602127 0.0111688328383084 0.00875319051405512
"1418900_at" 3.49143615602127 0.0111688328383084 0.00640782454456023
"1418901_at" 3.49143615602127 0.0111688328383084 0.00671060651625839
"1418902_at" 3.49143615602127 0.0111688328383084 0.00639644413164611
"1418903_at" 3.49143615602127 0.0111688328383084 0.0188993388790858
"1418904_at" 3.49143615602127 0.0111688328383084 0.00900215173726731
"1418905_at" 3.49143615602127 0.0111688328383084 0.0187240710445287
"1418906_at" 3.49143615602127 0.0111688328383084 0.00879505075688963
"1418907_at" 3.49143615602127 0.0111688328383084 0.00921754751300814
"1418908_at" 3.49143615602127 0.0111688328383084 0.0319837443378799
"1418909_at" 3.49143615602127 0.0111688328383084 0.0234897091707034
"1418910_at" 3.49143615602127 0.0111688328383084 0.006656010010138
"1418911_s_at" 3.49143615602127 0.0111688328383084 0.113731257608763
"1418912_at" 3.49143615602127 0.0111688328383084 0.0232651151287403
"1418913_at" 3.49143615602127 0.0111688328383084 0.00795266265217069
"1418914_s_at" 3.49143615602127 0.0111688328383084 0.00604696234172748
"1418915_at" 3.49143615602127 0.0111688328383084 0.0140471535604972
"1418916_a_at" 3.49143615602127 0.0111688328383084 0.00623683882645426
"1418917_at" 3.49143615602127 0.0111688328383084 0.0108679165138731
"1418918_at" 3.49143615602127 0.0111688328383084 0.007853221779995
"1418919_at" 3.49143615602127 0.0111688328383084 0.0088439451139612
"1418920_at" 3.49143615602127 0.0111688328383084 0.0301536497386289
"1418921_at" 3.49143615602127 0.0111688328383084 0.00558140032904559
"1418922_at" 3.49143615602127 0.0111688328383084 0.0150776470100279
"1418923_at" 3.49143615602127 0.0111688328383084 0.0158238515620617
"1418924_at" 3.49143615602127 0.0111688328383084 0.00944959387580837
"1418925_at" 3.49143615602127 0.0111688328383084 0.00770507275850302
"1418926_at" 3.49143615602127 0.0111688328383084 0.0060679274950234
"1418927_a_at" 3.49143615602127 0.0111688328383084 0.0189017904176592
"1418928_a_at" 3.49143615602127 0.0111688328383084 0.0179039724765702
"1418929_at" 3.49143615602127 0.0111688328383084 0.00876709971271042
"1418930_at" 3.49143615602127 0.0111688328383084 0.0093896713302838
"1418931_at" 3.49143615602127 0.0111688328383084 0.0200259788806782
"1418932_at" 3.49143615602127 0.0111688328383084 0.0915055796282166
"1418933_at" 3.49143615602127 0.0111688328383084 0.0122057049323644
"1418934_at" 3.49143615602127 0.0111688328383084 0.0168654395317192
"1418935_at" 3.49143615602127 0.0111688328383084 0.0123642827982923
"1418936_at" 3.49143615602127 0.0111688328383084 0.0298488838226471
"1418937_at" 3.49143615602127 0.0111688328383084 0.0577872707065243
"1418938_at" 3.49143615602127 0.0111688328383084 0.0109661001458371
"1418939_at" 3.49143615602127 0.0111688328383084 0.0301767201197437
"1418940_at" 3.49143615602127 0.0111688328383084 0.00954000529461194
"1418941_at" 3.49143615602127 0.0111688328383084 0.00597251516857449
"1418942_at" 3.49143615602127 0.0111688328383084 0.00866922180259407
"1418943_at" 3.49143615602127 0.0111688328383084 0.00975384172811311
"1418944_at" 3.49143615602127 0.0111688328383084 0.0253992528048881
"1418945_at" 3.49143615602127 0.0111688328383084 0.00822287586461144
"1418946_at" 3.49143615602127 0.0111688328383084 0.0220172099044046
"1418947_at" 3.49143615602127 0.0111688328383084 0.00890465771116589
"1418948_at" 3.49143615602127 0.0111688328383084 0.00893412412329476
"1418949_at" 3.49143615602127 0.0111688328383084 0.0184361200933711
"1418950_at" 3.49143615602127 0.0111688328383084 0.00854472318908164
"1418951_at" 3.49143615602127 0.0111688328383084 0.00867123231867459
"1418952_at" 3.49143615602127 0.0111688328383084 0.0205279661087874
"1418953_at" 3.49143615602127 0.0111688328383084 0.0100000385568884
"1418954_at" 3.49143615602127 0.0111688328383084 0.0209753933878214
"1418955_at" 3.49143615602127 0.0111688328383084 0.0151139786566945
"1418956_at" 3.49143615602127 0.0111688328383084 0.0125005079123916
"1418957_at" 3.49143615602127 0.0111688328383084 0.015951351853585
"1418958_at" 3.49143615602127 0.0111688328383084 0.0240458483696741
"1418959_at" 3.49143615602127 0.0111688328383084 0.0114428703728884
"1418960_at" 3.49143615602127 0.0111688328383084 0.0142440347525584
"1418961_at" 3.49143615602127 0.0111688328383084 0.0131473409255776
"1418962_at" 3.49143615602127 0.0111688328383084 0.0116052182446284
"1418963_at" 3.49143615602127 0.0111688328383084 0.0155728795124796
"1418964_at" 3.49143615602127 0.0111688328383084 0.0127322388776355
"1418965_at" 3.49143615602127 0.0111688328383084 0.0110062001582239
"1418966_a_at" 3.49143615602127 0.0111688328383084 0.00991977379948412
"1418967_a_at" 3.49143615602127 0.0111688328383084 0.0102118146999393
"1418968_at" 3.49143615602127 0.0111688328383084 0.0241978888758571
"1418969_at" 3.49143615602127 0.0111688328383084 0.0109171972734705
"1418970_a_at" 3.49143615602127 0.0111688328383084 0.0109215147988353
"1418971_x_at" 3.49143615602127 0.0111688328383084 0.00870591827346075
"1418972_at" 3.49143615602127 0.0111688328383084 0.0183705322316344
"1418973_at" 3.49143615602127 0.0111688328383084 0.0272922278896613
"1418974_at" 3.49143615602127 0.0111688328383084 0.0234819929639043
"1418975_at" 3.49143615602127 0.0111688328383084 0.00800623806797344
"1418976_s_at" 3.49143615602127 0.0111688328383084 0.00652897033229048
"1418977_at" 3.49143615602127 0.0111688328383084 0.0158666917881665
"1418978_at" 3.49143615602127 0.0111688328383084 0.0165934127252603
"1418979_at" 3.49143615602127 0.0111688328383084 0.199890432258139
"1418980_a_at" 3.49143615602127 0.0111688328383084 0.0365930968684593
"1418981_at" 3.49143615602127 0.0111688328383084 0.0220291923129895
"1418982_at" 3.49143615602127 0.0111688328383084 0.151801883502294
"1418983_at" 3.49143615602127 0.0111688328383084 0.00818132715632962
"1418984_at" 3.49143615602127 0.0111688328383084 0.0227987630268816
"1418985_at" 3.49143615602127 0.0111688328383084 0.00724858746515251
"1418986_a_at" 3.49143615602127 0.0111688328383084 0.00665582255290686
"1418987_at" 3.49143615602127 0.0111688328383084 0.00989763380864172
"1418988_at" 3.49143615602127 0.0111688328383084 0.0116462580534646
"1418989_at" 3.49143615602127 0.0111688328383084 0.00814904873066867
"1418990_at" 3.49143615602127 0.0111688328383084 0.0302620457605482
"1418991_at" 3.49143615602127 0.0111688328383084 0.0235488862294926
"1418992_at" 3.49143615602127 0.0111688328383084 0.0115479113724289
"1418993_s_at" 3.49143615602127 0.0111688328383084 0.00867726672869933
"1418994_at" 3.49143615602127 0.0111688328383084 0.0339849638375861
"1418995_at" 3.49143615602127 0.0111688328383084 0.0117539188233254
"1418996_a_at" 3.49143615602127 0.0111688328383084 0.00799256725993645
"1418997_at" 3.49143615602127 0.0111688328383084 0.00745678026536375
"1418998_at" 3.49143615602127 0.0111688328383084 0.00723722458545313
"1418999_at" 3.49143615602127 0.0111688328383084 0.0140968171292888
"1419000_at" 3.49143615602127 0.0111688328383084 0.0099569429281532
"1419001_at" 3.49143615602127 0.0111688328383084 0.00701634886313379
"1419002_s_at" 3.49143615602127 0.0111688328383084 0.00730219202332378
"1419003_at" 3.49143615602127 0.0111688328383084 0.0114196841224396
"1419004_s_at" 3.49143615602127 0.0111688328383084 0.012585513398866
"1419005_at" 3.49143615602127 0.0111688328383084 0.0132297879892367
"1419006_s_at" 3.49143615602127 0.0111688328383084 0.014877448651803
"1419007_at" 3.49143615602127 0.0111688328383084 0.0137079696268924
"1419008_at" 3.49143615602127 0.0111688328383084 0.0092715190802091
"1419009_at" 3.49143615602127 0.0111688328383084 0.00710372741980617
"1419010_x_at" 3.49143615602127 0.0111688328383084 0.029525526545215
"1419011_at" 3.49143615602127 0.0111688328383084 0.00913111002951876
"1419012_at" 3.49143615602127 0.0111688328383084 0.0101876730546587
"1419013_at" 3.49143615602127 0.0111688328383084 0.00930872387524381
"1419014_at" 3.49143615602127 0.0111688328383084 0.00914916557437062
"1419015_at" 3.49143615602127 0.0111688328383084 0.0134841947286724
"1419016_at" 3.49143615602127 0.0111688328383084 0.00836071952558264
"1419017_at" 3.49143615602127 0.0111688328383084 0.0102072573318273
"1419018_at" 3.49143615602127 0.0111688328383084 0.02444060835658
"1419019_a_at" 3.49143615602127 0.0111688328383084 0.0194087144187535
"1419020_at" 3.49143615602127 0.0111688328383084 0.00562190186160407
"1419021_at" 3.49143615602127 0.0111688328383084 0.00732068672036787
"1419022_a_at" 3.49143615602127 0.0111688328383084 0.0114529931954549
"1419023_x_at" 3.49143615602127 0.0111688328383084 0.0142072337471434
"1419024_at" 3.49143615602127 0.0111688328383084 0.0404500831976474
"1419025_at" 3.49143615602127 0.0111688328383084 0.00666890200847096
"1419026_at" 3.49143615602127 0.0111688328383084 0.00861386616196858
"1419027_s_at" 3.49143615602127 0.0111688328383084 0.0112305115727354
"1419028_at" 3.49143615602127 0.0111688328383084 0.022607139709173
"1419029_at" 3.49143615602127 0.0111688328383084 0.017681634349365
"1419030_at" 3.49143615602127 0.0111688328383084 0.0305217235989909
"1419031_at" 3.49143615602127 0.0111688328383084 0.0132051645706463
"1419032_at" 3.49143615602127 0.0111688328383084 0.00717015869767375
"1419033_at" 3.49143615602127 0.0111688328383084 0.0666004125423077
"1419034_at" 3.49143615602127 0.0111688328383084 0.0310457248730273
"1419035_s_at" 3.49143615602127 0.0111688328383084 0.0152613537164025
"1419036_at" 3.49143615602127 0.0111688328383084 0.00876034760100449
"1419037_at" 3.49143615602127 0.0111688328383084 0.103371452748235
"1419038_a_at" 3.49143615602127 0.0111688328383084 0.0543189753900076
"1419039_at" 3.49143615602127 0.0111688328383084 0.04039034686466
"1419040_at" 3.49143615602127 0.0111688328383084 0.0450938139684199
"1419041_at" 3.49143615602127 0.0111688328383084 0.0153372593698913
"1419042_at" 3.49143615602127 0.0111688328383084 0.203457452377637
"1419043_a_at" 3.49143615602127 0.0111688328383084 0.188178605744513
"1419044_at" 3.49143615602127 0.0111688328383084 0.0247533945777136
"1419045_at" 3.49143615602127 0.0111688328383084 0.0720097188892677
"1419046_at" 3.49143615602127 0.0111688328383084 0.0081563753206557
"1419047_at" 3.49143615602127 0.0111688328383084 0.0196173424152962
"1419048_at" 3.49143615602127 0.0111688328383084 0.00936943645156873
"1419049_at" 3.49143615602127 0.0111688328383084 0.0774629269232792
"1419050_at" 3.49143615602127 0.0111688328383084 0.0158704154588102
"1419051_at" 3.49143615602127 0.0111688328383084 0.00979830977773669
"1419052_at" 3.49143615602127 0.0111688328383084 0.0128985956768637
"1419053_at" 3.49143615602127 0.0111688328383084 0.0145964182552484
"1419054_a_at" 3.49143615602127 0.0111688328383084 0.0148970762772114
"1419055_a_at" 3.49143615602127 0.0111688328383084 0.0362565214789508
"1419056_at" 3.49143615602127 0.0111688328383084 0.0952118647487402
"1419057_at" 3.49143615602127 0.0111688328383084 0.0105325529262067
"1419058_at" 3.49143615602127 0.0111688328383084 0.0244129486913494
"1419059_at" 3.49143615602127 0.0111688328383084 0.00670840417188019
"1419060_at" 3.49143615602127 0.0111688328383084 0.0170532823174381
"1419061_at" 3.49143615602127 0.0111688328383084 0.00887227390914534
"1419062_at" 3.49143615602127 0.0111688328383084 0.00953663087392981
"1419063_at" 3.49143615602127 0.0111688328383084 0.197920930747961
"1419064_a_at" 3.49143615602127 0.0111688328383084 0.00583598411531396
"1419065_at" 3.49143615602127 0.0111688328383084 0.033524130269104
"1419066_at" 3.49143615602127 0.0111688328383084 0.00825304691033839
"1419067_a_at" 3.49143615602127 0.0111688328383084 0.0443653213955407
"1419068_at" 3.49143615602127 0.0111688328383084 0.0262874500248436
"1419069_at" 3.49143615602127 0.0111688328383084 0.115301537522557
"1419070_at" 3.49143615602127 0.0111688328383084 0.0113264223398273
"1419071_at" 3.49143615602127 0.0111688328383084 0.0129600502592706
"1419072_at" 3.49143615602127 0.0111688328383084 0.0326424295158677
"1419073_at" 3.49143615602127 0.0111688328383084 0.0138706485121266
"1419074_at" 3.49143615602127 0.0111688328383084 0.0320901136277598
"1419075_s_at" 3.49143615602127 0.0111688328383084 0.0137285271337117
"1419076_a_at" 3.49143615602127 0.0111688328383084 0.0145173436123645
"1419077_at" 3.49143615602127 0.0111688328383084 0.0824414037233314
"1419078_at" 3.49143615602127 0.0111688328383084 0.0674767113668254
"1419079_at" 3.49143615602127 0.0111688328383084 0.00803358419582252
"1419080_at" 3.49143615602127 0.0111688328383084 0.0119655673836533
"1419081_at" 3.49143615602127 0.0111688328383084 0.00641213861535977
"1419082_at" 3.49143615602127 0.0111688328383084 0.00669194466052293
"1419083_at" 3.49143615602127 0.0111688328383084 0.00748478385800831
"1419084_a_at" 3.49143615602127 0.0111688328383084 0.0311296012056144
"1419085_at" 3.49143615602127 0.0111688328383084 0.0073704666533379
"1419086_at" 3.49143615602127 0.0111688328383084 0.0776694058037488
"1419087_s_at" 3.49143615602127 0.0111688328383084 0.0101732784733693
"1419088_at" 3.49143615602127 0.0111688328383084 0.106619335345604
"1419089_at" 3.49143615602127 0.0111688328383084 0.0576475300020668
"1419090_x_at" 3.49143615602127 0.0111688328383084 0.0943368800583876
"1419091_a_at" 3.49143615602127 0.0111688328383084 0.0354286465826639
